,fire_name,latitude,longitude
36222,,34.9305,-79.03831
36223,EAST SPRING ST. FIRE,33.817851,-98.17945
36224,,37.73819081,-91.52098826
36225,,37.305,-79.5833
36226,,47.15972,-93.353159
36227,SPUR,37.70611111,-119.7669444
36228,FLICK CREEK,36.1717,-80.0617
36229,,32.17544029,-93.15316968
36230,SLEEPER,37.00305556,-80.99805556
36231,,36.57583333,-76.8275
36232,,29.37138999,-82.09167
36233,,44.73381532,-74.90008955
36234,GAR/FOWLER,45.3667,-67.4994
36235,FY2002-POLK-081,34.0359,-85.148
36236,,29.02666999,-82.56444998
36237,,30.8298,-82.9352
36238,,34.87938,-87.54169300000001
36239,717 NORTH,32.82371942,-98.71924844
36240,FLOWERS LANE,35.385,-79.268333
36241,4-22-13 GRASSFIRE,30.7056822,-96.368694
36242,CAREFREE,33.8267,-112.3714
36243,7200 S. I 35,30.59251821,-97.68843538
36244,13275 GLASS RD.,31.63866981,-100.5981897
36245,LIVINGSTON 03 - HAY CREEK FIRE,42.4903,-83.9164
36246,,34.1286,-80.855
36247,,30.29001,-87.64081
36248,"FLAGPOLE MT. RD, AL",33.235223,-86.3722599
36249,,29.89,-82.78
36250,PRUIT/ALVEY,32.408878,-99.180837
36251,MEDICINE LODGE,44.9011,-113.0125
36252,,41.09587682,-73.99898966
36253,BUDDY ROAD (67),30.7163,-85.573
36254,,41.66778151,-73.72970488
36255,,47.8405945,-94.72337965
36256,,35.36372,-81.22207
36257,REECE,36.216,-80.68743333
36258,6222,32.7475,-94.29866667
36259,,41.465816,-92.738018
36260,4024,30.63598333,-95.91915
36261,PATTERSON                ,33.735,-117.3
36262,LONGVIEW,35.15,-83.3667
36263,,31.0156,-89.9528
36264,,31.7043,-83.67399999999999
36265,LORI,33.13333333,-79.43333333
36266,MS0    1010-2040920009,33.052501,-89.747034
36267,NWR-20130514-001,32.606075,-87.309651
36268,,31.7806,-89.4503
36269,,44.94226,-88.46271
36270,,33.33165999,-93.52366001
36271,,35.10318998,-81.26185998
36272,,35.45916,-93.86200002
36273,,34.24333432,-88.37042791
36274,SCHELL,38.7666,-114.6675
36275,,33.31898148,-83.73921359
36276,,33.5916,-117.6257
36277,,30.227220000000003,-81.84195
36278,GENE,35.0881,-98.3473
36279,,31.849486,-87.560897
36280,FORD,33.3268,-105.1322
36281,,33.37708002,-94.63124999
36282,JAKES MOUNTAIN,48.13083333,-116.26583329999998
36283,CEDAR LANE (66),30.703000000000003,-85.8764
36284,WINDMILL,29.58333333,-94.51666667
36285,STEMPLE RIDGE,39.30368442,-79.55963994
36286,,38.32201,-85.04046
36287,,35.5814,-94.96003
36288,,31.58164773,-90.27509454
36289,FOXTROT                  ,35.34611111,-120.6919444
36290,,36.51961001,-79.75995999
36291,KATE BULLOCK,36.4125,-78.44
36292,,31.63936601,-82.47512548
36293,1521 E MAIN,42.2025,-122.68778
36294,,35.25262,-78.92604
36295,,42.0897,-78.4607
36296,HAILE,33.553701000000004,-98.05757
36297,BOYD FIRE,32.4949895,-100.3794714
36298,,33.9517,-78.6083
36299,,36.551609,-93.246018
36300,FOXTROTTER,36.71694444,-92.78388889
36301,SARASOAP,35.7325,-94.5855
36302,INDIAN CREEK ASSIST,33.5190675,-97.013173
36303,TGU SPRING,40.3931,-122.1347
36304,,33.3497,-83.5847
36305,,30.68603435,-92.91139524
36306,,26.65,-81.62
36307,,33.6489,-80.2125
36308,,37.83487,-82.4738
36309,,36.35347998,-102.4443
36310,DOAR #3,33.01666667,-79.58333333
36311,1.27202E+13,31.95484179,-89.67149455
36312,,33.8342,-81.0044
36313,BRISCO MT,41.1731,-74.9269
36314,,44.39528847,-89.35854514
36315,,38.32,-77.7067
36316,,30.5031,-87.2711
36317,,18.036682,-66.254295
36318,LOWER ROCK,42.7544,-112.2325
36319,,38.0183,-82.6089
36320,POLE SHED,35.68301667,-79.03323333
36321,GILLOGLY                 ,41.36888888,-124.0438889
36322,,32.30386,-98.29793
36323,,33.3842,-84.4444
36324,GOODRICH GF,29.488023,-96.838303
36325,,43.863327000000005,-89.59483399999999
36326,20261,34.90324999,-94.67381668
36327,,31.23155402,-89.46166463
36328,ENGELHART                ,38.08305555,-120.97305559999998
36329,FY2002-WASHINGTON-086,32.921,-82.82600000000001
36330,SLEEPER,44.26861,-89.73778
36331,,37.9283,-82.5836
36332,TORRES                   ,36.14611111,-119.3038889
36333,,31.328701,-87.828772
36334,RAMSEY SOUTH-TWO,30.66944444,-88.90944444
36335,ADOBE RD  SLO_CO,35.684673,-120.64731100000002
36336,ANTELOPE,38.38712,-113.25673
36337,,30.450774,-88.3182
36338,HANEY,36.192383,-85.414917
36339,,31.349345,-85.935626
36340,SECTION 10 BRIDGE,46.0486,-89.9842
36341,,44.91996755,-84.32336484
36342,,31.6675,-90.9261
36343,,39.72333002,-74.256
36344,110 JEFF DR,33.371538,-94.131546
36345,,33.1225,-89.3889
36346,,37.78888889,-76.32638889
36347,SUNBURST                 ,35.55,-120.4719444
36348,,36.2317,-84.8083
36349,PASTURE FIRE,31.5127,-95.1527
36350,,30.88718,-90.74544
36351,,32.26955998,-95.62499999
36352,BROWN,33.3501,-110.484
36353,UPPER RESERVOIR,44.3459,-103.5206
36354,,32.82903997,-98.11172999
36355,BOOTH,34.0053,-114.4127
36356,,33.36280087,-83.31401588
36357,,31.1194,-92.5778
36358,,30.53,-82.89
36359,DINKEY,37.09622,-119.292264
36360,,39.86888888,-121.9188889
36361,,34.00833333,-80.9875
36362,FY2001-JEFF DAVIS-023,31.7382,-82.5985
36363,DRY CANYON,39.45,-108.8673
36364,,32.75,-94.57
36365,,32.7333,-81.1167
36366,,41.938726,-74.79695799999999
36367,,29.87928,-97.79609
36368,,31.74918254,-88.83232071
36369,,33.7036,-81.1417
36370,,34.2586,-84.5713
36371,,34.52939972,-94.9981994
36372,,33.74694,-95.02194
36373,1412674,32.151827000000004,-96.645141
36374,,31.4322,-85.2233
36375,,31.9906,-85.5394
36376,,34.191254,-80.356392
36377,,30.32694001,-94.42277998
36378,,41.28499985,-97.53166199
36379,020 TRAILER,31.14777778,-92.74222222
36380,RL121,47.8677,-95.0242
36381,,29.63713001,-97.25956998
36382,,48.77752646,-94.84124417
36383,,35.2247,-95.4597
36384,MARTIN HILL,39.825,-78.52389000000001
36385,,28.68784,-97.75452
36386,,37.2152,-119.728917
36387,RED ROCK,35.60266,-103.5998
36388,,33.3842,-83.994
36389,BULL BRANCH,38.20305382,-81.29935542
36390,,44.85459921,-73.89086331
36391,,33.9674,-85.2709
36392,,34.0211,-85.6044
36393,FISH CREEK,40.0505,-117.5679
36394,FY2013-NEWTON-004,33.71854444,-83.87373333
36395,NE30032B,35.7356,-94.5411
36396,,31.4283,-89.3322
36397,TERRY COOPER,35.92535,-88.0742
36398,TALKALAI TRAIL,33.37775,-110.44342
36399,MS0    1010-5740412001,31.271254,-90.160577
36400,EAST RIDGE,33.07722222,-92.17333333
36401,,29.03873001,-98.95297
36402,CASAGRANDE,29.27338,-103.29456
36403,GREEN GRASS VALLEY,36.40575,-81.69553333
36404,,34.347404,-82.74101999999999
36405,,34.8714,-94.39
36406,FY2000-BLECKLEY-039,32.4412,-83.3063
36407,,30.75661687,-91.01233527
36408,FY2015-EFFINGHAM-020,32.27259167,-81.28731389
36409,,34.46458,-92.9652
36410,,32.51667002,-80.86667
36411,,32.7158,-84.4216
36412,,33.3625,-80.4875
36413,,35.8689,-92.6519
36414,BO,37.3406,-114.7556
36415,,42.8304,-73.9074
36416,,33.29583333,-80.20833333
36417,,35.47559997,-101.0916
36418,NEWVILLE                 ,39.80694444,-122.395
36419,,34.6842,-88.5064
36420,BIG LAKE,61.58333333,-156.83333330000002
36421,,33.441826,-79.81336999999999
36422,SHEEP CREEK,45.01333333,-115.6483333
36423,704099,58.8159,-161.0855
36424,,30.4539,-90.4056
36425,DOUGLASSVILLE STANDBY,33.1920712,-94.3535278
36426,,36.4217,-77.6717
36427,,33.0073,-93.27176
36428,,36.925,-84.62799999999999
36429,,33.52916667,-80.67083333
36430,,34.56466704,-89.05134882
36431,,39.483956,-81.620595
36432,,34.7122,-88.7544
36433,52,47.9358,-99.0692
36434,CARIBOU,46.90000118,-68.01666936
36435,,32.6467,-82.723
36436,,34.86420999,-93.09653
36437,,31.3086,-90.0214
36438,,33.99722,-80.70458
36439,WILD HORSE,42.3342,-107.643
36440,SPRINGS,39.726174,-121.659946
36441,,33.0453,-89.2567
36442,,42.58884405,-75.85874284
36443,,32.7326,-83.1501
36444,GREENBRIAR,36.615683,-85.125883
36445,,34.8586,-84.8238
36446,,18.227423,-66.611565
36447,,44.89957971,-74.93497985
36448,,46.614058,-94.893156
36449,"4017 GLASS AVE, ST. ANSGAR, IOWA",43.3462681,-92.9054284
36450,,33.96733097,-85.29561672
36451,,33.83798465,-89.9782403
36452,,42.5382,-103.2477
36453,463,33.9501,-94.8169
36454,STCORRAL,43.08333333,-118.8666667
36455,LOPEZ                    ,38.15611111,-120.8619444
36456,,37.51666667,-83.84166667
36457,TURKEY BRANCH HOLLOW,37.321944,-81.8475
36458,FY2002-SCREVEN-108,32.8521,-81.7063
36459,,39.806032,-82.162462
36460,,46.845862,-92.039894
36461,,28.49,-82.1
36462,,30.8646,-84.374
36463,MILE LONG FIELD FIRE,35.04383333,-79.61501667
36464,,32.17851806,-83.19893375
36465,EL CAMPO RD.,26.390774,-98.870258
36466,LAWS,38.33333333,-96.0
36467,,33.9594,-85.66068
36468,DIXIE CREEK,44.52818,-118.65211
36469,CARY RD / HY 371,33.543394,-116.73572
36470,PENN SCOTT,33.2668,-105.7172
36471,HENDERSON,29.18166667,-81.955
36472,,34.3925,-88.3722
36473,,34.3344,-93.1047
36474,,34.62,-79.6817
36475,BLACKSOIL2,36.7842,-109.2854
36476,JOLON RD. #6             ,35.94388888,-120.9830556
36477,,37.29,-83.1436
36478,,31.18722997,-100.9286
36479,,47.36431588,-95.31712393
36480,CURTIS,33.4514,-110.5857
36481,ZOELLNER,45.32118,-98.29921
36482,,31.2011,-90.8786
36483,PR 8692  130335,32.7533753,-95.018246
36484,,47.34544002,-117.577
36485,,37.22790393,-91.57062043
36486,ST. ANNES,48.1361,-105.2089
36487,,32.6471,-83.9746
36488,,33.6736,-89.6789
36489,,36.2125,-95.0739
36490,BUFFALO CREEK,37.75442984,-81.7725057
36491,DUKE VEE,42.31755,-116.9923
36492,SUGAR,39.85,-108.184
36493,,33.9668,-83.4158
36494,,33.37083333,-79.44166667
36495,,31.9597,-89.4033
36496,,33.6875,-81.77083333
36497,ROADSIDE 12120           ,37.03305555,-120.1380556
36498,10138,34.65649999,-95.229
36499,STATE PARK 5,33.771157,-98.399391
36500,,29.01,-81.5
36501,,30.5153,-93.3165
36502,,31.22116984,-89.82615516
36503,DICKS CREEK,35.40666667,-83.24833333
36504,FY2003-CLINCH-008,31.02201134,-82.64273968
36505,,30.98056,-91.07555
36506,OPEN FORK,37.58131,-82.86636
36507,,31.29763866,-83.6412032
36508,,31.345,-89.3886
36509,US 60 EAST,36.032651,-100.224409
36510,BLONDE&BRONZE,35.2833,-81.0833
36511,8399 HWY 31E,32.28588522,-95.71624922
36512,FY2011-TAYLOR-029,32.54991199,-84.29895011
36513,FY2001-BALDWIN-015,33.1268,-83.1948
36514,,32.72511002,-102.8522
36515,,31.32708,-95.50208002
36516,LATENIGHT,33.27527778,-79.71416667
36517,VODKA,32.27333333,-110.64333329999998
36518,,38.32191963,-81.21683411
36519,BAPCHULE,33.1337,-111.8507
36520,LORETTA,33.4003,-110.4179
36521,BRATT,36.272147,-96.284317
36522,,39.8025,-75.04472220000001
36523,8,39.57,-100.08
36524,10-003,26.1569941,-98.1155144
36525,TH1811,47.9783,-99.0287
36526,490,39.903614000000005,-81.811984
36527,,34.08160899,-85.17970465
36528,,33.51042001,-94.69374997
36529,CRYSTAL SPRGS.GAMMER,34.9983,-78.9517
36530,,33.00091831,-82.80462643
36531,,33.2711,-89.1658
36532,ARENA,33.3725,-105.24563899999998
36533,,33.62777999,-80.28527999
36534,,29.05690999,-97.52397001
36535,,34.25833333,-81.5875
36536,,33.59999998,-80.26666998
36537,PEYTON CRT. II,34.9333,-80.75
36538,FY2011-DODGE-098,32.04042561,-83.12976742
36539,BROWN                    ,39.30194444,-121.43694440000002
36540,,43.5,-70.93333333
36541,,33.46365,-91.61573
36542,,36.145,-84.0867
36543,,31.49717456,-82.60203698
36544,,33.5811,-88.3486
36545,PASTURE,33.0651391,-99.7117775
36546,8.52015E+12,31.57108665,-90.27182829
36547,,36.8689,-83.9411
36548,VIDA IC C/L11 T/W2       ,35.14611111,-120.5711111
36549,MOORE,33.79829572,-95.8070036
36550,MS0    1111-5450301013,32.499523,-90.224528
36551,,45.5208,-107.2715
36552,,34.37091856,-84.58485423
36553,GRASS WOODS/SIMPSON CEMETERY,31.447639,-94.967066
36554,,27.59,-80.81
36555,,34.67,-84.6354
36556,UNIT 19,37.4654,-106.1512
36557,,31.83486,-97.79422
36558,UNNAMED FIRE 3667,39.401444,-123.809044
36559,WOOD DUCK,34.66833333,-89.10666667
36560,,35.78255,-83.61618
36561,FM 49 @ CR 3270,32.7959605,-95.4510641
36562,,30.68396,-87.60716
36563,,39.63483633,-111.833776
36564,TREEFIRE,33.1173,-111.9346
36565,,35.4883,-82.725
36566,,35.595,-82.0583
36567,,34.96029316,-85.00320359
36568,"FALLING LEAF RD, AL",31.4070353,-87.89887409999999
36569,,34.34776,-79.09506999999999
36570,,34.684907,-87.991035
36571,,32.32384823,-83.328551
36572,MS0    1010-5110319018,31.813473,-90.765379
36573,,30.38952762,-90.78445919
36574,VALLEY                   ,36.18888888,-119.0188889
36575,OAK                      ,36.72694444,-119.4661111
36576,,34.8755,-83.9696
36577,ROCKY INC FIRE #148      ,36.28611111,-119.0638889
36578,,35.5917,-80.695
36579,,30.70625,-93.80625
36580,I84MP239,42.4227,-113.2017
36581,RINCON #4                ,33.27805555,-116.95305559999998
36582,,18.374128,-67.07527900000001
36583,,46.83509997,-120.6898
36584,,30.25,-85.26
36585,BIRCH CRK,42.8132,-112.5658
36586,,33.2333,-79.4
36587,WIDEN RIDGE ROAD,38.48997591,-80.93732367
36588,,31.268219,-88.031494
36589,,38.2697,-83.2303
36590,BIG PINE BIG_PINE        ,37.18388888,-118.305
36591,VEHICLE,35.9345,-77.71753333
36592,,34.5674,-85.4861
36593,,31.16851848,-82.29483712
36594,LIVINGSTON - 756,31.31301667,-94.90615
36595,,37.5822,-83.3553
36596,,32.7147,-96.30689998
36597,,33.931629,-80.300064
36598,,30.7136,-87.64
36599,ZAP,33.383644,-116.652147
36600,,37.155,-79.41
36601,,36.6175,-80.7083
36602,,45.95588119,-94.23779804
36603,BAD BILLY FIRE,35.4217,-81.325
36604,PFE                      ,38.72888888,-121.3580556
36605,SANTA MARIA,26.54722222,-98.86638889
36606,,32.4922,-81.9115
36607,,44.71666667,-67.46666667
36608,GOSHUTEPK,40.5333,-114.2675
36609,,40.89310519,-72.38630629
36610,,33.7103,-84.9797
36611,,32.2008,-81.63
36612,IH-10,29.648078,-97.619019
36613,,36.3458,-91.5164
36614,EDISON #8                ,35.88388888,-118.90194440000002
36615,,32.9044,-84.5241
36616,,33.3836,-82.1328
36617,140,37.313483000000005,-120.915133
36618,ALCONA 01 BLAISDEL,44.517972,-83.327056
36619,,30.77582188,-90.54943752
36620,,18.111052,-66.896629
36621,LIVE,34.011721,-117.140276
36622,,39.28819063,-77.98081959
36623,WINDY GULCH,40.0217,-108.0686
36624,,42.52707723,-75.83888716
36625,1.27202E+13,31.9903626,-89.68060344
36626,WINDY NIGHT FIRE,35.7,-81.8833
36627,HWY 779,36.76702,-84.13162
36628,GARHEB,38.336944,-90.290556
36629,,34.0666,-91.80725
36630,PERIGRINE,30.47166667,-88.82416667
36631,,34.08330001,-98.36617001
36632,,40.7633,-73.2102
36633,F#230/HARRIS             ,36.20694444,-118.80694440000002
36634,105,39.25,-96.71
36635,,41.85447693,-96.95245361
36636,RED LAKE 139,47.803,-95.02
36637,DRY HOLLOW,43.41194444,-111.3383333
36638,,33.04733001,-95.15513999
36639,SURLES RD.,35.3583,-78.5217
36640,SNIPE,48.44494,-112.98844
36641,IR#1571,44.17018,-105.6412
36642,HATLEY FARM RD. TORCH FIR,35.35,-80.25
36643,LOCUST                   ,33.95388888,-117.1638889
36644,,30.98942469,-82.12575504
36645,POWERRY,39.295,-110.0438
36646,MING BEND/ GOOSENECK RD,33.016040999999994,-98.570795
36647,,35.958,-91.41816001
36648,,47.67499022,-94.98169641
36649,WEST RIM                 ,41.29111111,-121.5511111
36650,10207,34.171,-95.61916669
36651,,46.80986,-123.51722
36652,,33.66128,-86.90762
36653,,44.839246,-73.884621
36654,PASS THRU (O4),28.4568,-81.0294
36655,,26.65,-81.56
36656,,29.84422001,-95.21734998
36657,"925 CO RD 1476, AL",34.2310518,-86.78487940000001
36658,2010108,32.997146,-94.643269
36659,SPRING,39.120689,-122.619889
36660,,33.89110001,-93.31970999
36661,,32.9267751,-84.47178562
36662,,39.334304,-82.35163
36663,BLUE MOUNTAIN SCHOOL,43.70783,-123.0015
36664,SIMMS VALLEY,37.008333,-91.801667
36665,DAVIES                   ,40.09888888,-123.5438889
36666,,41.47874832,-98.97754669
36667,,30.94792,-95.31458
36668,HAGADONE,48.0964,-105.2091
36669,,31.03305,-87.8584
36670,COW PANEL,34.30250001,-104.2647
36671,SNAKEBOY,38.325,-95.92638889
36672,,36.3253,-92.0058
36673,,33.80194001,-103.1856
36674,HWY 80,43.5213,-90.35808
36675,,42.84069245,-73.97455542
36676,,45.13888164,-88.98751796
36677,SAMSON                   ,36.43888888,-121.68194440000002
36678,,34.93481,-82.07611001
36679,HARSH,37.095383,-119.751783
36680,,45.85886967,-93.99864957
36681,,28.54,-82.1
36682,,37.2344,-80.5169
36683,AUBERRY,37.08098,-119.45292
36684,HWY 2 (30),30.9661,-85.5714
36685,BUDDY REAMY ROAD,34.6375,-95.0614
36686,BUTTES,44.42351,-104.46283
36687,,42.8021,-73.7709
36688,,29.16,-82.41
36689,FY2016-LONG-002,31.77299167,-81.6639
36690,FY2002-CHARLTON-026,30.8467,-82.0391
36691,,30.5117,-90.0833
36692,,31.110174,-86.454803
36693,370,34.1334,-94.8836
36694,,30.4533,-93.695
36695,,32.89166667,-80.70416667
36696,,30.568488800000004,-89.15608124
36697,,36.90777778,-81.77722222
36698,,36.93279081,-92.11885161
36699,,43.36829,-90.40837
36700,,30.56865401,-89.2375811
36701,,39.38529536,-80.07021418
36702,,30.56,-82.26
36703,,40.73737335,-97.35276794
36704,,41.6314845,-73.31067309999999
36705,JEREMY                   ,33.39194444,-117.1111111
36706,12509,32.88789586,-95.60833472
36707,NWR-20141030-001,32.823732,-88.333206
36708,PERRY FARM FIRE,43.1508,-73.4491
36709,,47.1138,-112.1588
36710,,33.35833333,-79.9625
36711,BETHEL FIRE,35.5333,-81.0
36712,,37.105,-79.6867
36713,,34.4,-82.3667
36714,LONE                     ,39.00694444,-121.255
36715,,32.428521,-85.788733
36716,,30.3308,-85.8842
36717,STATE OF CALIF. #17      ,37.03194444,-119.5188889
36718,SPHINX,45.13333333,-111.45
36719,,31.174376,-85.833312
36720,CR432 GRASS FIRE,30.573051,-97.310543
36721,,32.5658,-81.0494
36722,,32.7553,-86.7767
36723,,34.6717,-79.275
36724,,30.03033,-92.69973
36725,INDIAN,33.38333333,-108.09166670000002
36726,COMSTOCK,43.5575,-86.0
36727,,43.49408999,-96.91960999
36728,,32.81802193,-83.55287307
36729,BERENDA #6               ,37.04694444,-120.3011111
36730,,47.016875,-93.441385
36731,,34.2167,-79.9
36732,,38.925751,-122.078772
36733,MILLER,35.8692,-86.4308
36734,DUSTY,37.17083333,-101.6333333
36735,,36.465,-77.725
36736,LOWER PEACE RIVER (14),27.0397,-82.0122
36737,JACK LEGRAND,44.4768,-98.66538
36738,,35.95667002,-85.30166997
36739,FM 2225,32.87906711,-95.49101949
36740,,30.5817,-88.2842
36741,FY2000-BROOKS-073,30.95,-83.537
36742,,37.80277778,-77.73805556
36743,,35.25743,-92.32723
36744,PICKETT FENCE RD,35.300633000000005,-85.42285
36745,,40.85344693,-73.54877012
36746,,34.34648553,-88.26656004
36747,OT08,42.1167,-96.367
36748,,30.8394,-92.6956
36749,,33.4179,-82.3172
36750,,28.51,-81.91
36751,BARWICK,37.3565,-83.3856
36752,,33.56922736,-84.67231009999999
36753,FRANKLIN BYPASS #2,39.10416667,-121.7711111
36754,,33.8019,-86.2464
36755,,36.68999848,-94.6837004
36756,TOOLBOX,26.15138889,-98.20388889
36757,,35.8083,-77.2683
36758,,32.45625,-95.41458
36759,BLACKJACK 2,36.5883333,-92.8308333
36760,FLOWINGWEL,42.988,-115.4698
36761,LUKE ROAD FIRE,34.60728333,-79.11336667
36762,WOODWARD #1              ,37.85,-120.8980556
36763,,34.0208,-79.2083
36764,"13065 HOUSE BERRY RD., AL",34.4998848,-86.82612440000001
36765,,30.88284,-93.77708
36766,FAULKNERLN,43.2524,-115.8493
36767,,33.48614,-92.52633
36768,,36.0817,-78.8617
36769,,34.12,-107.96833329999998
36770,FY2012-PULASKI-055,32.2704138,-83.47363438
36771,,27.99,-81.93
36772,STATE OF CA.#15          ,36.54,-119.58305559999998
36773,,46.6649,-112.1563
36774,,34.41117,-86.17191
36775,,45.78836,-88.03084
36776,,35.4083,-78.6217
36777,,33.7442,-86.1244
36778,,34.4297,-88.245
36779,1.09201E+13,30.99472131,-89.51723702
36780,SCUDDY,37.19273,-83.081688
36781,,26.97,-81.8
36782,,32.65176938,-83.04838862
36783,SNIPTONCYN,45.14779,-120.22308
36784,FRIDAY NIGHT,41.4341,-109.4326
36785,OPEN WELL,35.260866,-79.727866
36786,,34.81919875,-95.59380325
36787,217,34.1168,-94.9836
36788,,35.05143,-92.648
36789,,37.33,-79.6033
36790,,30.87,-87.08
36791,,30.18958,-94.59792
36792,,32.0128,-83.3503
36793,,29.67,-82.43
36794,,31.57292,-95.67709
36795,,29.57879,-94.39591998
36796,,18.061888,-66.598701
36797,,40.9009766,-72.67136262
36798,,34.50749997,-91.45000002
36799,CLOVERDALE RD / PLACER RD,40.50664,-122.53876
36800,,34.15833333,-82.60833333
36801,NEW PINA,33.2667,-105.7339
36802,HUNTER FALLS,45.33138889,-117.39055559999998
36803,,30.03,-82.06
36804,BOLO                     ,33.92611111,-116.99
36805,,39.2556,-121.425683
36806,,32.35624998,-94.70208001
36807,,35.3883,-80.855
36808,GIL,33.3667,-110.4507
36809,,32.265,-89.0653
36810,,30.5142,-88.98
36811,,33.28817694,-90.07946734
36812,,33.4175,-87.2581
36813,,33.66582997,-95.30972
36814,PINK LANE,34.9667,-78.4167
36815,,31.14114742,-84.86540525
36816,,33.95,-79.8
36817,MS0    1010-2491031001,33.426052,-89.554637
36818,HUERO,36.16679999,-105.0883
36819,,18.091257,-65.812027
36820,,33.9067,-80.8564
36821,RAVEN RIDGE,65.4589,-150.9422
36822,,34.2233,-88.0994
36823,FARLEY                   ,38.59388888,-123.2311111
36824,IZZENHOOD,41.0164,-116.9903
36825,2905,38.568494,-82.58636700000001
36826,,30.54792,-95.52708
36827,MS0    0808-5030412002,31.12198,-90.715899
36828,EIRR3,42.5244,-114.0039
36829,,32.5583,-85.91
36830,,33.30975,-91.79836
36831,,33.7442,-84.0139
36832,FY2000-TELFAIR-098,31.8069,-82.8803
36833,,33.792718,-85.438009
36834,,33.76056,-86.77006999999999
36835,7,39.56,-97.65
36836,,30.35767,-95.65225
36837,HICKORYDALE,35.3667,-79.0833
36838,,33.57409997,-91.86032001
36839,,46.46771794,-93.274873
36840,SECOND CHANCE,40.8836,-115.6847
36841,WEST SODA ROCK           ,38.65611111,-122.8261111
36842,,35.6783,-79.1483
36843,,30.48124999,-94.68541999
36844,,31.3989,-90.5836
36845,,30.28111,-83.21444002
36846,,30.97165474,-89.37211262
36847,GAS LINE (05),27.9234,-80.5797
36848,,33.799609999999994,-85.995418
36849,,34.43,-84.6342
36850,FY2012-WHEELER-060,32.02261498,-82.70366276
36851,,34.6806,-87.7314
36852,,35.86712,-91.63556
36853,WOUNDED KNEE FIRE,33.9583,-78.525
36854,,32.88815,-92.87136
36855,IRONMAID,33.49674,-104.42552
36856,MS0    0909-4200512001,30.88887,-88.531442
36857,LUCKY,36.3783,-80.6283
36858,,30.4433791,-89.18975746
36859,FY2002-TIFT-035,31.3442,-83.475
36860,HENDERSON - 184,31.93277778,-94.21388889
36861,MISSION                  ,37.49888888,-121.8688889
36862,HAYFIELD,47.7002,-114.5024
36863,,36.66441241,-93.90997922
36864,TUG,33.1334,-110.1173
36865,SPI#13                   ,38.25805555,-120.1980556
36866,,33.10269994,-89.46015244
36867,,41.4468125,-73.0959735
36868,,44.22955906,-85.14414822
36869,,32.56042,-95.47292
36870,HOGATZA,66.9839,-154.1767
36871,,27.01,-82.07
36872,,33.1443,-84.3823
36873,MELVIN,34.955,-79.215
36874,,28.99431,-97.27888
36875,,32.6806,-93.7314
36876,,34.14599997,-95.35217001
36877,,31.6936,-90.3011
36878,,35.14552,-93.46054002
36879,,30.9878,-92.7811
36880,,33.30833333,-80.35833333
36881,CAR MART FIRE,33.9317,-78.5917
36882,OTTER,43.84867,-107.30442
36883,,39.674417,-122.519717
36884,,29.52,-82.45
36885,NDFASSIST7,40.8471,-116.3531
36886,,33.21935,-91.95884
36887,TABLE#2                  ,39.46,-121.5661111
36888,SANDY RIDGE FIRE,35.8,-81.25
36889,,30.82,-87.24
36890,,30.44375002,-93.98959
36891,S WILLOW AV  FRESNO,36.720398,-119.727498
36892,PARKER,45.4992,-107.00189
36893,BATTERY,45.23333333,-122.0816667
36894,MEGGERS RD,38.0375,-98.46666667
36895,CURLYFRYS,33.3517,-110.4518
36896,,31.6772,-88.6728
36897,HARDT,34.02333333,-111.3383333
36898,FY2012-JOHNSON-041,32.76926644,-82.56212054
36899,JOAN,35.5692,-113.2697
36900,,34.95606997,-100.9361
36901,,30.61457998,-93.90208
36902,,39.585657,-110.810849
36903,CLV-119                  ,36.78694444,-119.655
36904,,35.22,-85.8133
36905,,31.60850909,-90.99296164
36906,,42.69511995,-74.65087884
36907,EARL1,44.0733,-99.6323
36908,,33.4083,-80.0417
36909,"""LAMBSON, W.""            ",40.05,-122.205
36910,,33.1636,-80.6694
36911,,36.07717,-94.57533
36912,,31.87774803,-84.16129459
36913,,31.0576115,-82.75493225
36914,,35.59283,-78.16781999999999
36915,VELARDE,36.00666809,-106.964447
36916,,30.28958,-95.12292
36917,MILE MARKER,35.3853,-96.5953
36918,4 DOG,36.958,-94.9089
36919,SH229E/RR1900,30.736524,-99.07814
36920,,62.933330000000005,-153.7833
36921,DAVIS,27.3767,-81.5719
36922,WILSON FIRE,34.3833,-78.7667
36923,,34.98244917,-85.30699561
36924,,33.8278,-85.9778
36925,,34.6583,-89.6528
36926,CONTROLLED BURN,32.808581,-94.953341
36927,GRASS FIRE FM 205,32.253168,-98.051949
36928,LAKE RD FIELD,34.81216666,-76.94216666
36929,,31.8172,-88.8344
36930,FY2013-HARALSON-073,33.77806667,-85.34614722
36931,,18.105072,-66.75304399999999
36932,FY2011-BURKE-038,33.09874763,-81.69661569
36933,,33.26458,-94.38541
36934,FY2001-BROOKS-010,30.9329,-83.57700000000001
36935,,35.255,-86.58333329999999
36936,HWY 11 @ CR 4784,33.1973702,-95.8141
36937,,34.8497,-85.7306
36938,"CO RD 95S & HWY 98, AL",30.414489,-87.54768890000001
36939,BASELINE,33.390246999999995,-112.256309
36940,4.52014E+12,30.25398397,-89.445527
36941,502 STEPHENSON RD.,46.441,-120.69673
36942,,31.0672,-89.6381
36943,CLOVER,39.2761,-107.9973
36944,SLAUGHTER,45.30083333,-116.3616667
