index,Longitude,Latitude,County,State_code,State_name
4182,-90.84943,30.78893,East Feliciana,LA,Louisiana
4183,-95.15932002,30.48864,San Jacinto,TX,Texas
4184,-83.30000532,32.7574667,Wilkinson,GA,Georgia
4185,-79.075,34.9783,Hoke,NC,North Carolina
4186,-83.2490321,31.23656018,Berrien,GA,Georgia
4187,-94.55,39.19,Clay,MO,Missouri
4188,-103.7476,44.49810001,Lawrence,SD,South Dakota
4189,-86.8739,33.4419,Jefferson,AL,Alabama
4190,-95.12266618,34.67270059,Pushmataha,OK,Oklahoma
4191,-151.40581,63.95442,Denali,AK,Alaska
4192,-97.78851999,30.50206997,Williamson,TX,Texas
4193,-88.06,35.6317,Decatur,TN,Tennessee
4194,-92.54300335,34.97619034,Faulkner,AR,Arkansas
4195,-92.4761,34.5022,Saline,AR,Arkansas
4196,-92.01087939,31.70735583,LaSalle,LA,Louisiana
4197,-93.18889,37.51173,Polk,MO,Missouri
4198,-95.86941,30.63486,Grimes,TX,Texas
4199,-94.55789995,48.64040685,Lake of the Woods,MN,Minnesota
4200,-102.9753,44.42319999,Meade,SD,South Dakota
4201,-90.0906,33.245,Holmes,MS,Mississippi
4202,-82.26,30.48,Baker,FL,Florida
4203,-93.32802,33.09998,Columbia,AR,Arkansas
4204,-93.473027,46.554491,Aitkin,MN,Minnesota
4205,-92.43721,34.24979,Grant,AR,Arkansas
4206,-82.64614003,33.56284015,Warren,GA,Georgia
4207,-75.76583,39.14472,Queen Anne's,MD,Maryland
4208,-84.9883,34.6358,Whitfield,GA,Georgia
4209,-90.632255,31.44739,Lincoln,MS,Mississippi
4210,-93.99887,33.28227,Miller,AR,Arkansas
4211,-96.70886993,43.41564729,Lincoln,SD,South Dakota
4212,-89.5369,31.0961,Lamar,MS,Mississippi
4213,-80.5178,25.4256,Miami-Dade,FL,Florida
4214,-74.5947,39.47201999,Atlantic,NJ,New Jersey
4215,-109.5697222,44.13166667,Park,WY,Wyoming
4216,-81.8136,26.4856,Lee,FL,Florida
4217,-78.92805,36.67583,Halifax,VA,Virginia
4218,-83.7833,37.1153,Clay,KY,Kentucky
4219,-98.10551,29.51923,Guadalupe,TX,Texas
4220,-92.22,34.5967,Pulaski,AR,Arkansas
4221,-89.8289,32.6736,Madison,MS,Mississippi
4222,-82.4603,29.0311,Citrus,FL,Florida
4223,-88.3517,30.4939,Mobile,AL,Alabama
4224,-93.89173169,46.38679629,Crow Wing,MN,Minnesota
4225,-88.29667,35.30500002,Hardin,TN,Tennessee
4226,-77.9,35.8167,Wilson,NC,North Carolina
4227,-96.30869002,32.57436,Kaufman,TX,Texas
4228,-97.422264,32.921018,Tarrant,TX,Texas
4229,-79.27671,34.54529,Robeson,NC,North Carolina
4230,-81.8256,30.5472,Nassau,FL,Florida
4231,-92.4475,35.2606,Faulkner,AR,Arkansas
4232,-75.63783,40.81439,Carbon,PA,Pennsylvania
4233,-112.1194405,34.3669229,Yavapai,AZ,Arizona
4234,-80.47112,27.43555,St. Lucie,FL,Florida
4235,-88.0656,31.2536,Washington,AL,Alabama
4236,-94.92176998,35.26371999,Haskell,OK,Oklahoma
4237,-96.27481137,31.94827175,Navarro,TX,Texas
4238,-93.65553655,31.41936208,Sabine,LA,Louisiana
4239,-77.9833,34.3,New Hanover,NC,North Carolina
4240,-78.92561001,35.00604998,Cumberland,NC,North Carolina
4241,-92.6035,37.08772,Wright,MO,Missouri
4242,-81.76662002,33.62667001,Aiken,SC,South Carolina
4243,-93.88839069,37.02267983,Lawrence,MO,Missouri
4244,-80.3969,25.9058,Miami-Dade,FL,Florida
4245,-81.07418475,38.39649448,Clay,WV,West Virginia
4246,-88.701429,30.882816,George,MS,Mississippi
4247,-105.3244476,35.92139053,Mora,NM,New Mexico
4248,-85.9617,32.5586,Elmore,AL,Alabama
4249,-79.39864002,35.45818,Moore,NC,North Carolina
4250,-96.83693587,33.30178801,Denton,TX,Texas
4251,-88.585,36.46,Weakley,TN,Tennessee
4252,-80.845,28.5169,Brevard,FL,Florida
4253,-88.3133,34.9233,Tishomingo,MS,Mississippi
4254,-86.3183,32.555,Elmore,AL,Alabama
4255,-77.81911,34.42676998,Pender,NC,North Carolina
4256,-83.70372,37.45797,Owsley,KY,Kentucky
4257,-101.6769,30.314,Crockett,TX,Texas
4258,-88.962636,32.35286,Newton,MS,Mississippi
4259,-94.20207998,32.98957999,Cass,TX,Texas
4260,-90.0022,33.9664,Tallahatchie,MS,Mississippi
4261,-82.77,30.07,Columbia,FL,Florida
4262,-95.900677,30.293141,Grimes,TX,Texas
4263,-81.98,30.62,Nassau,FL,Florida
4264,-82.7225,39.13472,Jackson,OH,Ohio
4265,-85.9214,33.2289,Clay,AL,Alabama
4266,-87.7136,34.2292,Marion,AL,Alabama
4267,-85.1461,33.8817,Haralson,GA,Georgia
4268,-74.500359,43.155072,Fulton,NY,New York
4269,-88.1564,34.7847,Tishomingo,MS,Mississippi
4270,-95.74792001,30.23542,Montgomery,TX,Texas
4271,-77.5617,34.4583,Pender,NC,North Carolina
4272,-86.7353,33.7158,Jefferson,AL,Alabama
4273,-82.61415925,33.46496276,Warren,GA,Georgia
4274,-80.46888999,25.46667001,Miami-Dade,FL,Florida
4275,-79.13422,35.04181,Hoke,NC,North Carolina
4276,-118.09848,48.69115,Stevens,WA,Washington
4277,-93.7235125,37.13699656,Lawrence,MO,Missouri
4278,-88.2881,32.0967,Choctaw,AL,Alabama
4279,-80.44679001,35.23145,Stanly,NC,North Carolina
4280,-90.106436,33.24408,Holmes,MS,Mississippi
4281,-88.35521,31.2533,Washington,AL,Alabama
4282,-86.2416,32.74633,Elmore,AL,Alabama
4283,-79.45,34.93333,Scotland,NC,North Carolina
4284,-77.23768611,40.35760278,Perry,PA,Pennsylvania
4285,-158.0260162,21.3101749,Honolulu,HI,Hawaii
4286,-80.520334,25.647667,Miami-Dade,FL,Florida
4287,-82.40102129,37.99576038,Wayne,WV,West Virginia
4288,-72.4611984,41.4531547,Middlesex,CT,Connecticut
4289,-77.58015278,37.7023,Hanover,VA,Virginia
4290,-75.48818,42.5086,Chenango,NY,New York
4291,-87.9203,33.6925,Fayette,AL,Alabama
4292,-97.89729001,33.18482998,Wise,TX,Texas
4293,-91.21171999,36.07412001,Lawrence,AR,Arkansas
4294,-90.024675,31.777734,Simpson,MS,Mississippi
4295,-81.69,27.39,Hardee,FL,Florida
4296,-100.7486336,48.7820733,Bottineau,ND,North Dakota
4297,-94.499931,33.21126,Cass,TX,Texas
4298,-79.36139,36.885,Pittsylvania,VA,Virginia
4299,-121.791389,39.157222,Sutter,CA,California
4300,-93.54090997,34.01769997,Pike,AR,Arkansas
4301,-81.85667,28.53139,Lake,FL,Florida
4302,-121.1238889,47.43,Kittitas,WA,Washington
4303,-95.05397998,34.79362494,Le Flore,OK,Oklahoma
4304,-83.29111,30.49972,Madison,FL,Florida
4305,-89.3656,31.7642,Jones,MS,Mississippi
4306,-81.584167,39.614722,Noble,OH,Ohio
4307,-78.225,34.2983,Columbus,NC,North Carolina
4308,-96.21475,32.65444,Kaufman,TX,Texas
4309,-81.4236,34.1453,Lexington,SC,South Carolina
4310,-150.0333333,61.15,Anchorage,AK,Alaska
4311,-97.14757001,31.54957999,McLennan,TX,Texas
4312,-94.93361138,31.95864006,Rusk,TX,Texas
4313,-88.9303,32.0786,Jasper,MS,Mississippi
4314,-85.23972,30.67778,Jackson,FL,Florida
4315,-93.9625,34.2256,Howard,AR,Arkansas
4316,-88.8281,31.3169,Greene,MS,Mississippi
4317,-88.15095,31.2823,Washington,AL,Alabama
4318,-88.1447,33.4511,Pickens,AL,Alabama
4319,-80.52079998,33.24252001,Dorchester,SC,South Carolina
4320,-80.44250001,26.86333002,Palm Beach,FL,Florida
4321,-80.66084,27.91917,Brevard,FL,Florida
4322,-94.88036002,35.79376998,Cherokee,OK,Oklahoma
4323,-99.30297634,30.18790038,Kerr,TX,Texas
4324,-85.26065164,34.11736939,Floyd,GA,Georgia
4325,-92.82514,35.29356,Conway,AR,Arkansas
4326,-85.21,30.35,Calhoun,FL,Florida
4327,-94.835014,32.296431,Rusk,TX,Texas
4328,-73.90304075,41.614796,Dutchess,NY,New York
4329,-80.78276,33.65557,Calhoun,SC,South Carolina
4330,-88.3936,33.4517,Lowndes,MS,Mississippi
4331,-96.51456,42.06166,Thurston,NE,Nebraska
4332,-82.75722997,30.19971997,Columbia,FL,Florida
4333,-108.6535,47.8825,Phillips,MT,Montana
4334,-79.10653,35.3469,Harnett,NC,North Carolina
4335,-100.1112637,35.45114934,Wheeler,TX,Texas
4336,-80.8083,33.5917,Orangeburg,SC,South Carolina
4337,-75.5,38.26667,Worcester,MD,Maryland
4338,-93.01179,34.32402,Hot Spring,AR,Arkansas
4339,-88.485753,32.289593,Lauderdale,MS,Mississippi
4340,-88.0486,31.1514,Washington,AL,Alabama
4341,-90.393296,31.806444,Copiah,MS,Mississippi
4342,-92.47099997,36.03049998,Searcy,AR,Arkansas
4343,-157.6456,63.9253,Yukon-Koyukuk,AK,Alaska
4344,-97.16898999,33.36669001,Denton,TX,Texas
4345,-90.320314,32.029431,Copiah,MS,Mississippi
4346,-89.0431,31.3478,Perry,MS,Mississippi
4347,-90.189764,44.229181,Juneau,WI,Wisconsin
4348,-81.23332997,33.81667,Lexington,SC,South Carolina
4349,-81.45999998,33.50972,Aiken,SC,South Carolina
4350,-79.10679,35.2401,Harnett,NC,North Carolina
4351,-85.4369,34.1522,Cherokee,AL,Alabama
4352,-84.2967,35.4633,Monroe,TN,Tennessee
4353,-120.8938889,38.16,Calaveras,CA,California
4354,-81.3,35.1667,Gaston,NC,North Carolina
4355,-85.2842,32.1994,Russell,AL,Alabama
4356,-95.90884,30.80496,Grimes,TX,Texas
4357,-81.4514,33.5614,Aiken,SC,South Carolina
4358,-99.52617,33.00175,Haskell,TX,Texas
4359,-94.96458,32.70625,Upshur,TX,Texas
4360,-98.08361001,30.62046999,Burnet,TX,Texas
4361,-88.47166002,35.03500002,McNairy,TN,Tennessee
4362,-88.7314,32.7381,Kemper,MS,Mississippi
4363,-86.823,33.8783,Blount,AL,Alabama
4364,-81.5,29.01,Lake,FL,Florida
4365,-114.065,47.6161,Lake,MT,Montana
4366,-94.02412,35.4115,Franklin,AR,Arkansas
4367,-120.185,36.145,Fresno,CA,California
4368,-78.0333,35.6,Wilson,NC,North Carolina
4369,-74.1786,41.1453,Rockland,NY,New York
4370,-87.642793,45.000326,Marinette,WI,Wisconsin
4371,-83.73442997,37.22344998,Clay,KY,Kentucky
4372,-96.3169,36.4375,Osage,OK,Oklahoma
4373,-93.3858,32.5344,Webster,LA,Louisiana
4374,-80.6333,36.1167,Yadkin,NC,North Carolina
4375,-85.4644,34.08,Cherokee,AL,Alabama
4376,-82.03,28.51,Sumter,FL,Florida
4377,-83.6367,37.5197,Owsley,KY,Kentucky
4378,-79.23311,34.52873,Robeson,NC,North Carolina
4379,-80.46110997,25.49917,Miami-Dade,FL,Florida
4380,-95.14717924,33.69583031,Red River,TX,Texas
4381,-99.7256907,32.4368512,Taylor,TX,Texas
4382,-86.5078,33.6119,St. Clair,AL,Alabama
4383,-95.3406,35.1092,Haskell,OK,Oklahoma
4384,-103.2766,44.07858,Pennington,SD,South Dakota
4385,-77.9683,35.315,Wayne,NC,North Carolina
4386,-89.7367,31.0511,Marion,MS,Mississippi
4387,-79.00095,34.76184,Robeson,NC,North Carolina
4388,-87.6986,34.9819,Lauderdale,AL,Alabama
4389,-94.73824999,36.39086997,Delaware,OK,Oklahoma
4390,-94.93986435,34.80010479,Le Flore,OK,Oklahoma
4391,-94.03404,33.37679,Miller,AR,Arkansas
4392,-81.0756,34.3058,Fairfield,SC,South Carolina
4393,-85.6639,33.7808,Calhoun,AL,Alabama
4394,-82.7983,29.5992,Gilchrist,FL,Florida
4395,-86.1456,30.9322,Walton,FL,Florida
4396,-74.22201997,40.25475998,Monmouth,NJ,New Jersey
4397,-102.6944,42.6862,Sheridan,NE,Nebraska
4398,-95.064011,31.576488,Cherokee,TX,Texas
4399,-157.952179,21.6771088,Honolulu,HI,Hawaii
4400,-89.2733,34.9967,Fayette,TN,Tennessee
4401,-95.01875,31.98125,Cherokee,TX,Texas
4402,-81.4333,33.2333,Barnwell,SC,South Carolina
4403,-96.505649,31.0197919,Robertson,TX,Texas
4404,-76.53388999,40.80221999,Northumberland,PA,Pennsylvania
4405,-82.12107037,31.73374081,Wayne,GA,Georgia
4406,-81.0786,32.2833,Jasper,SC,South Carolina
4407,-98.052015,29.283309,Wilson,TX,Texas
4408,-74.92083,39.56667,Atlantic,NJ,New Jersey
4409,-82.9472,29.4236,Levy,FL,Florida
4410,-80.1169,37.1172,Franklin,VA,Virginia
4411,-98.3133,44.4247,Beadle,SD,South Dakota
4412,-94.3928,35.2194,Sebastian,AR,Arkansas
4413,-90.37,38.15,Jefferson,MO,Missouri
4414,-81.20999997,32.94,Hampton,SC,South Carolina
4415,-73.843079,44.375509,Essex,NY,New York
4416,-96.860662,30.170511,Lee,TX,Texas
4417,-85.33325502,34.53829856,Chattooga,GA,Georgia
4418,-95.33125,31.97708,Cherokee,TX,Texas
4419,-95.219536,30.704353,San Jacinto,TX,Texas
4420,-93.892673,45.508649,Sherburne,MN,Minnesota
4421,-81.65,26.56,Lee,FL,Florida
4422,-87.3697,31.4867,Monroe,AL,Alabama
4423,-111.1007664,41.95581191,Rich,UT,Utah
4424,-94.8728093,31.467389,Angelina,TX,Texas
4425,-79.00298,34.3774,Columbus,NC,North Carolina
4426,-77.54,34.71951,Onslow,NC,North Carolina
4427,-81.1833,33.95,Lexington,SC,South Carolina
4428,-122.73083,42.52306,Jackson,OR,Oregon
4429,-73.530084,44.05521,Essex,NY,New York
4430,-82.8167,35.6667,Buncombe,NC,North Carolina
4431,-109.2116667,33.62333333,Greenlee,AZ,Arizona
4432,-79.35156999,34.47830998,Dillon,SC,South Carolina
4433,-74.8875,39.59583,Atlantic,NJ,New Jersey
4434,-83.7539,37.3947,Owsley,KY,Kentucky
4435,-94.20815997,35.95165999,Washington,AR,Arkansas
4436,-90.0261,33.2922,Carroll,MS,Mississippi
4437,-80.92,33.0747,Colleton,SC,South Carolina
4438,-96.232166,32.689559,Kaufman,TX,Texas
4439,-97.01,37.39,Cowley,KS,Kansas
4440,-89.99439,30.39228,St. Tammany,LA,Louisiana
4441,-90.4408,31.5967,Lincoln,MS,Mississippi
4442,-82.108,36.92032997,Russell,VA,Virginia
4443,-95.91686,30.28824,Grimes,TX,Texas
4444,-73.2090025,41.5445404,Litchfield,CT,Connecticut
4445,-94.16443997,32.06861001,Panola,TX,Texas
4446,-83.48068032,32.25514687,Pulaski,GA,Georgia
4447,-98.47639,34.06173,Wichita,TX,Texas
4448,-88.7208,31.24,Greene,MS,Mississippi
4449,-82.71278,29.26194,Levy,FL,Florida
4450,-97.62555,29.49488,Gonzales,TX,Texas
4451,-96.155262,32.669909,Kaufman,TX,Texas
4452,-88.03153,31.15126,Washington,AL,Alabama
4453,-93.29741176,47.11815239,Itasca,MN,Minnesota
4454,-83.06639,29.59944998,Dixie,FL,Florida
4455,-79.4667,34.9667,Scotland,NC,North Carolina
4456,-93.05451746,37.18363461,Webster,MO,Missouri
4457,-98.63358,33.993188,Wichita,TX,Texas
4458,-95.07639275,34.85004851,Latimer,OK,Oklahoma
4459,-88.8511,31.3625,Perry,MS,Mississippi
4460,-91.318704,31.133095,Wilkinson,MS,Mississippi
4461,-88.02717,44.737602,Oconto,WI,Wisconsin
4462,-82.68916667,36.64222222,Scott,VA,Virginia
4463,-88.2669,30.5817,Mobile,AL,Alabama
4464,-89.7572,32.6989,Madison,MS,Mississippi
4465,-83.0194,37.2697,Knott,KY,Kentucky
4466,-81.65,29.74,Putnam,FL,Florida
4467,-71.5741199,43.4113173,Merrimack,NH,New Hampshire
4468,-90.8594,31.3031,Amite,MS,Mississippi
4469,-77.96546,35.64605,Wilson,NC,North Carolina
4470,-95.22071557,35.99053133,Cherokee,OK,Oklahoma
4471,-79.36944,36.51224,Caswell,NC,North Carolina
4472,-82.07618,39.79676,Perry,OH,Ohio
4473,-93.92469,36.7656,Barry,MO,Missouri
4474,-83.90467797,34.20654611,Hall,GA,Georgia
4475,-81.15138998,34.63860999,Chester,SC,South Carolina
4476,-79.09628997,34.77182,Robeson,NC,North Carolina
4477,-84.9714026,33.79521596,Carroll,GA,Georgia
4478,-146.5715,63.9551,Southeast Fairbanks,AK,Alaska
4479,-122.2261111,40.41111111,Shasta,CA,California
4480,-94.0985971,31.5278629,San Augustine,TX,Texas
4481,-93.00945229,45.81728565,Pine,MN,Minnesota
4482,-81.5133,34.8425,Union,SC,South Carolina
4483,-94.93898,31.4919239,Cherokee,TX,Texas
4484,-92.01312,35.01608,Lonoke,AR,Arkansas
4485,-80.44999999,33.41666997,Orangeburg,SC,South Carolina
4486,-93.8969,34.1983,Pike,AR,Arkansas
4487,-87.0825,33.21,Bibb,AL,Alabama
4488,-85.09727698,34.29969479,Floyd,GA,Georgia
4489,-78.27733997,38.17683,Orange,VA,Virginia
4490,-73.597925,44.44947604,Essex,NY,New York
4491,-82.7728,34.90308,Pickens,SC,South Carolina
4492,-96.74214318,32.12664847,Navarro,TX,Texas
4493,-83.4717,37.4611,Breathitt,KY,Kentucky
4494,-77.9,36.1667,Halifax,NC,North Carolina
4495,-85.13215531,34.10515087,Floyd,GA,Georgia
4496,-104.0319511,48.70800846,Divide,ND,North Dakota
4497,-87.8614,34.8083,Lauderdale,AL,Alabama
4498,-83.20135002,37.34968,Perry,KY,Kentucky
4499,-94.13410001,32.10896997,Panola,TX,Texas
4500,-81.1578,32.6097,Jasper,SC,South Carolina
4501,-78.97,43.1713,Niagara,NY,New York
4502,-94.00384001,31.45864001,San Augustine,TX,Texas
4503,-84.4392,32.0472,Webster,GA,Georgia
4504,-93.62489,37.5803,Cedar,MO,Missouri
4505,-82.01667001,29.11666999,Marion,FL,Florida
4506,-94.0833,33.9014,Sevier,AR,Arkansas
4507,-93.27176,33.0073,Webster,LA,Louisiana
4508,-92.05197,35.34527,White,AR,Arkansas
4509,-75.86139,41.37833,Luzerne,PA,Pennsylvania
4510,-98.516968,31.972215,Comanche,TX,Texas
4511,-77.25833,37.04167,Sussex,VA,Virginia
4512,-90.6933,35.6369,Poinsett,AR,Arkansas
4513,-96.16335,30.60350002,Grimes,TX,Texas
4514,-96.0479484,32.7464887,Van Zandt,TX,Texas
4515,-79.2167,34.8833,Hoke,NC,North Carolina
4516,-96.333618,32.376528,Kaufman,TX,Texas
4517,-91.3172,31.0828,Wilkinson,MS,Mississippi
4518,-88.6217,30.5003,Jackson,MS,Mississippi
4519,-100.677649,34.86516778,Donley,TX,Texas
4520,-88.5953,30.865,George,MS,Mississippi
4521,-82.36974,35.02924,Greenville,SC,South Carolina
4522,-97.0609932,33.4347852,Cooke,TX,Texas
4523,-89.9256,31.61,Jefferson Davis,MS,Mississippi
4524,-77.60557997,36.15397997,Halifax,NC,North Carolina
4525,-95.14908,32.75924,Upshur,TX,Texas
4526,-84.65668634,32.26095127,Marion,GA,Georgia
4527,-79.105,35.045,Hoke,NC,North Carolina
4528,-95.29252,32.5185,Smith,TX,Texas
4529,-79.5857,34.02068,Florence,SC,South Carolina
4530,-88.7511,30.6711,Jackson,MS,Mississippi
4531,-122.9256742,46.85809874,Thurston,WA,Washington
4532,-79.8136,34.7358,Marlboro,SC,South Carolina
4533,-88.167831,44.784246,Oconto,WI,Wisconsin
4534,-97.266061,28.861439,Victoria,TX,Texas
4535,-79.025,35.265,Harnett,NC,North Carolina
4536,-82.31,29.08,Marion,FL,Florida
4537,-89.597051,30.846519,Pearl River,MS,Mississippi
4538,-77.4667,37.905,Caroline,VA,Virginia
4539,-100.2848,34.504,Childress,TX,Texas
4540,-82.5787231,31.83109646,Jeff Davis,GA,Georgia
4541,-89.838664,31.32257,Marion,MS,Mississippi
4542,-84.9857473,32.75304532,Harris,GA,Georgia
4543,-94.41042002,30.71042001,Tyler,TX,Texas
4544,-75.0441,39.3173,Cumberland,NJ,New Jersey
4545,-93.97626,39.90973,Daviess,MO,Missouri
4546,-93.15799,33.08207,Columbia,AR,Arkansas
4547,-78.93805998,34.16638997,Horry,SC,South Carolina
4548,-95.21734998,29.84422001,Harris,TX,Texas
4549,-93.01021,34.57524999,Garland,AR,Arkansas
4550,-84.94260833,34.2476061,Bartow,GA,Georgia
4551,-92.76278,34.33869,Hot Spring,AR,Arkansas
4552,-91.71459998,35.14429999,White,AR,Arkansas
4553,-85.1842,32.2881,Russell,AL,Alabama
4554,-93.33196155,33.96026537,Clark,AR,Arkansas
4555,-88.0314,31.1658,Washington,AL,Alabama
4556,-84.65535261,32.4409355,Marion,GA,Georgia
4557,-85.1211,32.5517,Lee,AL,Alabama
4558,-92.38067,34.5425,Saline,AR,Arkansas
4559,-80.73499,32.88883,Colleton,SC,South Carolina
4560,-80.81472998,27.54610999,Okeechobee,FL,Florida
4561,-98.1103399,26.151585,Hidalgo,TX,Texas
4562,-91.62802364,39.58455937,Ralls,MO,Missouri
4563,-100.829086,34.915707,Donley,TX,Texas
4564,-89.3761,32.8119,Leake,MS,Mississippi
4565,-89.185021,31.254225,Forrest,MS,Mississippi
4566,-103.2365,44.5024,Meade,SD,South Dakota
4567,-80.687069,25.625268,Miami-Dade,FL,Florida
4568,-88.71357,31.280088,Greene,MS,Mississippi
4569,-77.51846,34.72176,Onslow,NC,North Carolina
4570,-81.45511215,37.72647873,Wyoming,WV,West Virginia
4571,-92.81,34.29,Hot Spring,AR,Arkansas
4572,-89.0608,32.15,Jasper,MS,Mississippi
4573,-88.1508,31.3264,Washington,AL,Alabama
4574,-89.728334,31.374115,Marion,MS,Mississippi
4575,-74.4823,41.0399,Morris,NJ,New Jersey
4576,-83.36562239,31.2890991,Berrien,GA,Georgia
4577,-120.5311111,37.32694444,Merced,CA,California
4578,-122.7311111,39.02611111,Lake,CA,California
4579,-92.40311,34.73365,Pulaski,AR,Arkansas
4580,-93.38533,33.30680997,Columbia,AR,Arkansas
4581,-82.8475,38.1056,Lawrence,KY,Kentucky
4582,-91.9956,32.5175,Ouachita,LA,Louisiana
4583,-73.62849186,41.2646879,Westchester,NY,New York
4584,-98.024225,27.934512,Jim Wells,TX,Texas
4585,-85.36820517,33.94358429,Polk,GA,Georgia
4586,-100.0605,43.86551999,Lyman,SD,South Dakota
4587,-93.09838999,35.35617002,Pope,AR,Arkansas
4588,-88.43777778,30.44444444,Jackson,MS,Mississippi
4589,-81.0067,33.1278,Bamberg,SC,South Carolina
4590,-94.97292002,32.75625001,Upshur,TX,Texas
4591,-83.053611,38.821944,Scioto,OH,Ohio
4592,-90.81822,30.85744,St. Helena,LA,Louisiana
4593,-79.989539,37.192799,Roanoke,VA,Virginia
4594,-98.96288,44.55101,Hand,SD,South Dakota
4595,-81.07111,28.52944,Orange,FL,Florida
4596,-90.200465,31.279008,Walthall,MS,Mississippi
4597,-89.8669,31.9061,Simpson,MS,Mississippi
4598,-83.9718099,31.49148231,Worth,GA,Georgia
4599,-101.1344,43.1789,Todd,SD,South Dakota
4600,-93.1247,34.0256,Clark,AR,Arkansas
4601,-73.85772362,43.13686602,Saratoga,NY,New York
4602,-117.4633,47.8381,Spokane,WA,Washington
4603,-81.86,30.27,Duval,FL,Florida
4604,-86.3867,32.54,Elmore,AL,Alabama
4605,-74.47916,39.92083,Burlington,NJ,New Jersey
4606,-95.80971998,30.65582999,Walker,TX,Texas
4607,-94.1112094,33.4005941,Bowie,TX,Texas
4608,-81.7653,33.7008,Aiken,SC,South Carolina
4609,-84.2583,35.6167,Monroe,TN,Tennessee
4610,-94.26416999,33.22694001,Cass,TX,Texas
4611,-89.329212,31.45333,Jones,MS,Mississippi
4612,-99.76775,33.26217,Haskell,TX,Texas
4613,-87.1536,33.7083,Walker,AL,Alabama
4614,-96.62872865,31.98995736,Navarro,TX,Texas
4615,-88.4669,30.4978,Jackson,MS,Mississippi
4616,-82.76009998,38.29280001,Boyd,KY,Kentucky
4617,-80.6178,33.2094,Dorchester,SC,South Carolina
4618,-85.5286,33.5167,Cleburne,AL,Alabama
4619,-81.01856,32.49426,Jasper,SC,South Carolina
4620,-80.2,26.86,Palm Beach,FL,Florida
4621,-105.5010988,44.84941863,Campbell,WY,Wyoming
4622,-84.91929139,34.02878425,Paulding,GA,Georgia
4623,-94.06570997,33.05021998,Cass,TX,Texas
4624,-84.28297697,30.98136832,Grady,GA,Georgia
4625,-80.45,36.2,Yadkin,NC,North Carolina
4626,-87.98618,31.23802,Washington,AL,Alabama
4627,-79.1333,34.8667,Robeson,NC,North Carolina
4628,-93.67281,30.40316,Beauregard,LA,Louisiana
4629,-94.16666,32.55000001,Harrison,TX,Texas
4630,-97.138,43.3997,Turner,SD,South Dakota
4631,-95.2436,34.6733,Pushmataha,OK,Oklahoma
4632,-92.201,32.36454,Ouachita,LA,Louisiana
4633,-80.9364,34.6325,Chester,SC,South Carolina
4634,-89.0856,31.7919,Jones,MS,Mississippi
4635,-82.85055999,29.79167,Gilchrist,FL,Florida
4636,-103.120594,31.75678,Winkler,TX,Texas
4637,-89.145,31.2544,Perry,MS,Mississippi
4638,-89.2497,32.0481,Jasper,MS,Mississippi
4639,-89.3761,32.7081,Leake,MS,Mississippi
4640,-90.116118,31.872479,Simpson,MS,Mississippi
4641,-89.6469,31.1819,Lamar,MS,Mississippi
4642,-80.70222998,32.88300998,Colleton,SC,South Carolina
4643,-96.55048,33.07652,Collin,TX,Texas
4644,-97.0945594,31.5573026,McLennan,TX,Texas
4645,-82.53,28.6,Hernando,FL,Florida
4646,-79.22294,34.63699,Robeson,NC,North Carolina
4647,-74.579842,42.705319,Schoharie,NY,New York
4648,-94.46426667,32.56221667,Harrison,TX,Texas
4649,-113.1644,36.2966,Mohave,AZ,Arizona
4650,-88.7383,36.5353,Graves,KY,Kentucky
4651,-78.2483,34.2617,Columbus,NC,North Carolina
4652,-84.40626562,33.2294459,Spalding,GA,Georgia
4653,-79.4833,34.5333,Dillon,SC,South Carolina
4654,-94.53138999,33.42500001,Bowie,TX,Texas
4655,-82.41,29.55,Alachua,FL,Florida
4656,-94.3426964,33.3329014,Bowie,TX,Texas
4657,-101.9101,35.77842999,Moore,TX,Texas
4658,-73.951046,43.621658,Warren,NY,New York
4659,-83.6992,37.5117,Lee,KY,Kentucky
4660,-92.35026,35.12215998,Faulkner,AR,Arkansas
4661,-97.26550002,31.67395998,McLennan,TX,Texas
4662,-80.33333998,26.79999999,Palm Beach,FL,Florida
4663,-120.1680556,38.27305555,Tuolumne,CA,California
4664,-95.225504,32.2268212,Smith,TX,Texas
4665,-91.61387,35.45462,White,AR,Arkansas
4666,-89.942789,33.34481,Carroll,MS,Mississippi
4667,-116.7804,47.39344,Kootenai,ID,Idaho
4668,-89.952788,31.454545,Jefferson Davis,MS,Mississippi
4669,-94.45208,33.05625,Cass,TX,Texas
4670,-102.6054,32.69094001,Gaines,TX,Texas
4671,-92.47515998,35.80265999,Searcy,AR,Arkansas
4672,-91.48466,35.33916002,White,AR,Arkansas
4673,-92.3553,32.4303,Ouachita,LA,Louisiana
4674,-88.38634,30.81533,Mobile,AL,Alabama
4675,-79.43375,34.55174,Dillon,SC,South Carolina
4676,-76.1338,43.1324,Onondaga,NY,New York
4677,-93.15122,34.09833,Clark,AR,Arkansas
4678,-88.5328,30.4739,Jackson,MS,Mississippi
4679,-80.893433,35.048836,Lancaster,SC,South Carolina
4680,-79.22309998,35.03079002,Hoke,NC,North Carolina
4681,-81.32846377,32.29699733,Effingham,GA,Georgia
4682,-75.78667,41.10889,Luzerne,PA,Pennsylvania
4683,-80.43333,35.19367,Stanly,NC,North Carolina
4684,-77.794046,42.051514,Allegany,NY,New York
