index,Longitude,Latitude,County
3849,-86.29687,33.43773,Talladega
3850,-81.9158,26.9833,Charlotte
3851,-78.4183,34.1917,Columbus
3852,-89.4506,32.8183,Leake
3853,-81.1167,33.95,Lexington
3854,-120.0361,40.975736,Lassen
3855,-82.72919197,31.32253351,Atkinson
3856,-83.359454,31.37804266,Berrien
3857,-85.5347,34.0942,Cherokee
3858,-82.20908002,33.25949352,Burke
3859,-98.6281,45.509,Brown
3860,-88.9175,32.7331,Neshoba
3861,-93.13055,32.93056,Claiborne
3862,-88.6658,32.3258,Lauderdale
3863,-117.91462,48.40029,Stevens
3864,-111.6853,47.15819,Cascade
3865,-93.0244,32.4989,Bienville
3866,-84.32300736,31.3005045,Mitchell
3867,-84.51398954,32.15781769,Marion
3868,-94.755151,32.736788,Upshur
3869,-89.371491,33.101732,Attala
3870,-77.44318002,35.80153999,Pitt
3871,-152.716659,57.333332,Kodiak Island
3872,-118.69468,48.69179,Ferry
3873,-90.9206,31.2178,Amite
3874,-92.89618761,36.97618268,Douglas
3875,-98.05947998,32.99453999,Palo Pinto
3876,-80.4558,25.7347,Miami-Dade
3877,-95.5938,34.6743,Pittsburg
3878,-104.089797,43.7146,Weston
3879,-91.32319,46.11255,Sawyer
3880,-75.343579,42.807875,Madison
3881,-94.83433349,47.444305,Beltrami
3882,-94.8032039,31.442259,Angelina
3883,-94.9145621,47.5758722,Beltrami
3884,-83.41833333,38.17166667,Rowan
3885,-81.1125,33.2083,Bamberg
3886,-92.66349998,34.30439997,Grant
3887,-89.928357,31.21081,Marion
3888,-83.27299998,37.26499999,Perry
3889,-108.1602778,32.90527778,Grant
3890,-85.01982103,34.3153714,Bartow
3891,-88.1678,31.1075,Mobile
3892,-122.285556,38.376667,Napa
3893,-96.55186,31.79867,Limestone
3894,-83.19983294,30.87841527,Lowndes
3895,-74.009431,42.393715,Greene
3896,-77.4765079,42.11260521,Steuben
3897,-99.73509,28.46471,Dimmit
3898,-85.18999997,35.69667001,Bledsoe
3899,-92.47675156,31.63211912,Grant
3900,-73.4540111,41.394817,Fairfield
3901,-89.6775,32.3658,Scott
3902,-82.88,29.7,Gilchrist
3903,-74.33617,42.321299,Greene
3904,-81.37546816,37.61219554,Wyoming
3905,-94.46874997,32.76041998,Marion
3906,-87.3303,33.8281,Walker
3907,-89.1739,32.7672,Neshoba
3908,-79.0167,35.05,Cumberland
3909,-89.688274,31.652365,Covington
3910,-117.6975,47.6426,Spokane
3911,-81.6339,30.5211,Duval
3912,-122.095,40.12111111,Tehama
3913,-79.46111,37.00444,Pittsylvania
3914,-115.2813889,43.60416667,Elmore
3915,-94.73943998,33.09805997,Morris
3916,-96.50486001,31.59655,Limestone
3917,-83.8586,37.5167,Lee
3918,-83.2342,37.3389,Perry
3919,-98.30005,43.6551,Davison
3920,-71.3239296,42.7334339,Hillsborough
3921,-92.35315997,34.41650001,Grant
3922,-81.057,28.8261,Volusia
3923,-85.36718039,34.46932719,Chattooga
3924,-105.3633,35.65221998,San Miguel
3925,-94.31875001,30.82707997,Tyler
3926,-87.6411,31.1231,Baldwin
3927,-82.97265001,38.41796002,Greenup
3928,-88.321764,31.048734,Mobile
3929,-79.4333,34.9,Scotland
3930,-94.29381999,32.59071001,Harrison
3931,-158.0238953,21.4341831,Honolulu
3932,-84.85178103,31.04886368,Seminole
3933,-79.73333,34.21666998,Florence
3934,-112.3025,36.56916667,Coconino
3935,-86.5081,33.5533,St. Clair
3936,-92.9731,32.4183,Bienville
3937,-95.5499518,30.1175235,Harris
3938,-120.709717,40.5297,Lassen
3939,-83.7517,35.6683,Blount
3940,-98.308668,33.94402,Clay
3941,-83.07924999,37.18967999,Perry
3942,-79.59188,33.74621,Williamsburg
3943,-82.99168087,31.65654206,Coffee
3944,-93.27132498,47.31878157,Itasca
3945,-78.95610998,40.35278001,Cambria
3946,-96.6005556,37.5119444,Butler
3947,-111.5802778,34.7675,Yavapai
3948,-93.29760473,47.30614726,Itasca
3949,-110.305,31.49361111,Cochise
3950,-83.3403,36.7542,Harlan
3951,-80.9167,34.3833,Fairfield
3952,-92.90313475,32.59233135,Claiborne
3953,-81.065,28.81889,Volusia
3954,-78.59645,36.23091667,Granville
3955,-98.27384771,33.64780222,Clay
3956,-75.1215,40.7525,Warren
3957,-83.02653001,37.30349001,Knott
3958,-83.32700001,37.29400001,Perry
3959,-103.2964,44.2256,Meade
3960,-84.97,32.6817,Harris
3961,-103.3101,34.41209998,Curry
3962,-94.52694999,33.16056,Cass
3963,-94.58216998,32.04832998,Panola
3964,-88.04834,31.18027,Washington
3965,-89.354293,31.406666,Forrest
3966,-78.1317,34.495,Pender
3967,-97.84816001,29.56791998,Guadalupe
3968,-81.2667,33.7167,Lexington
3969,-91.39234496,30.96279651,West Feliciana
3970,-88.3847,37.1233,Livingston
3971,-77.8667,34.1833,New Hanover
3972,-102.6806,32.2197,Andrews
3973,-103.01384,43.79238,Custer
3974,-102.48587,44.47049,Meade
3975,-114.659,48.1137,Flathead
3976,-79.55,34.5333,Marlboro
3977,-80.8,28.45,Brevard
3978,-89.6489,34.6619,Marshall
3979,-98.54935439,32.0274508,Comanche
3980,-120.3761111,37.15611111,Merced
3981,-95.01306,32.42821,Smith
3982,-94.50777,32.20305999,Panola
3983,-103.693,41.91321,Scotts Bluff
3984,-97.59484546,32.88931114,Parker
3985,-81.25546,33.82521,Lexington
3986,-95.753574,33.77772,Lamar
3987,-80.15806001,26.64277997,Palm Beach
3988,-74.21667,39.86666,Ocean
3989,-110.8966667,32.39,Pima
3990,-88.44666001,35.29333001,McNairy
3991,-79.08367,34.91026,Robeson
3992,-75.92110998,41.40111002,Luzerne
3993,-84.0156,32.2872,Macon
3994,-113.8858333,48.39555556,Flathead
3995,-95.27292,32.11042,Cherokee
3996,-79.29271999,34.66708,Robeson
3997,-90.211714,39.01608,Jersey
3998,-95.18749999,31.97166999,Cherokee
3999,-96.617031,32.098175,Navarro
4000,-82.8028,30.2269,Suwannee
4001,-92.7117,34.4022,Hot Spring
4002,-88.32186,31.04867,Mobile
4003,-94.25670998,32.79198,Marion
4004,-83.5672,32.8697,Bibb
4005,-82.9958,37.3867,Knott
4006,-83.67308001,37.52616001,Lee
4007,-86.04608,32.55894,Elmore
4008,-79.45139,37.01333,Pittsylvania
4009,-87.9769,33.0458,Greene
4010,-123.0997222,47.64083333,Jefferson
4011,-78.705,35.645,Wake
4012,-81.88250001,26.72944,Lee
4013,-112.4175,36.46055556,Coconino
4014,-121.385179,39.184503,Yuba
4015,-82.40888889,36.64416667,Scott
4016,-78.86881,34.9329,Cumberland
4017,-93.39033002,35.48809998,Johnson
4018,-85.5936,33.1822,Randolph
4019,-96.109166,41.877015,Monona
4020,-95.30625,31.98542,Cherokee
4021,-93.3647906,30.79594625,Beauregard
4022,-83.85469134,34.13760292,Hall
4023,-86.9953,33.1658,Shelby
4024,-94.53541997,32.63541997,Harrison
4025,-77.5117,35.755,Pitt
4026,-109.5666667,45.2825,Carbon
4027,-83.11423999,37.13809001,Perry
4028,-82.29861,27.81861,Hillsborough
4029,-81.96667,34.43333,Laurens
4030,-112.275,37.54583333,Garfield
4031,-79.1667,35.25,Harnett
4032,-80.4615,26.1602,Broward
4033,-78.6317,34.6517,Bladen
4034,-120.94476,47.21664,Kittitas
4035,-95.36437877,33.61838882,Lamar
4036,-80.36583997,34.74471999,Chesterfield
4037,-81.01667001,33.16667001,Bamberg
4038,-79.92411001,35.68000999,Randolph
4039,-82.64433766,31.53799832,Coffee
4040,-68.68547,44.38156,Hancock
4041,-82.1625,27.08361,Sarasota
4042,-94.954902,32.725798,Upshur
4043,-74.6625,41.44598,Orange
4044,-75.0172,39.1897,Cumberland
4045,-95.82708001,30.73125,Walker
4046,-84.67555,37.72239,Garrard
4047,-103.4603,43.4213,Fall River
4048,-97.737122,30.932562,Bell
4049,-83.40166002,35.77167,Sevier
4050,-73.459033,44.861626,Clinton
4051,-94.27329933,46.40219976,Crow Wing
4052,-96.059303,42.048018,Monona
4053,-85.9742,33.1856,Clay
4054,-74.96249,39.71667,Camden
4055,-68.468639,46.776889,Aroostook
4056,-79,34.195557,Horry
4057,-80.708405,40.167309,Jefferson
4058,-83.08839271,30.95609033,Lanier
4059,-95.42291001,32.04374999,Anderson
4060,-81.2956,33.8031,Lexington
4061,-81.19945001,33.17887002,Bamberg
4062,-83.84000002,35.74166001,Blount
4063,-92.69534015,37.57585415,Laclede
4064,-110.2859,33.5681,Gila
4065,-95.21027998,32.48806001,Smith
4066,-88.655023,30.84334,George
4067,-92.90965999,34.22100001,Hot Spring
4068,-80.38306001,27.17667002,Martin
4069,-82.25027,27.35639,Manatee
4070,-82.16727719,31.54504773,Appling
4071,-90.55828,39.85094,Morgan
4072,-75.621764,42.784189,Madison
4073,-83.27,29.47,Dixie
4074,-95.38778002,30.30556,Montgomery
4075,-80.64999998,33.63333999,Calhoun
4076,-99.09325001,31.73242998,Brown
4077,-92.9867,34.6481,Garland
4078,-98.4843,45.3055,Brown
4079,-83.0594,38.2558,Carter
4080,-85.5261,33.6331,Cleburne
4081,-85.3033,35.52,Bledsoe
4082,-97.1024579,33.0441441,Denton
4083,-96.49075,31.88609,Navarro
4084,-81.12,28.59,Orange
4085,-94.02786,33.07124,Miller
4086,-104.763,38.9872,El Paso
4087,-87.7533,35.1783,Wayne
4088,-92.15663681,31.56657533,LaSalle
4089,-94.71467,36.08633,Adair
4090,-83.13,40.59,Marion
4091,-83.4569,37.1992,Leslie
4092,-103.5575,44.56080002,Meade
4093,-78.33513333,34.66298333,Bladen
4094,-81.7989,26.5764,Lee
4095,-102.1497,43.01040001,Shannon
4096,-79.33333333,37.6,Amherst
4097,-112.4686111,34.37388889,Yavapai
4098,-81.70276999,26.44443999,Lee
4099,-100.603774,31.90679814,Coke
4100,-92.7667,34.77440001,Saline
4101,-74.45,39.92917,Ocean
4102,-95.48167,32.47027999,Smith
4103,-94.24043,36.07104,Washington
4104,-78.1083,34.4417,Pender
4105,-79.6333,35.2833,Moore
4106,-79.04615,34.95907,Hoke
4107,-88.5378,32.3403,Lauderdale
4108,-94.969168,31.480361,Cherokee
4109,-92.5464,34.4925,Saline
4110,-79.4833,34.9833,Scotland
4111,-80.935,34.14388997,Richland
4112,-90.82506276,44.6896755,Clark
4113,-95.91666667,38.3,Coffey
4114,-77.57388889,37.99111111,Caroline
4115,-98.1870494,29.774255,Comal
4116,-91.4265606,37.83925382,Crawford
4117,-92.25827,34.46342,Grant
4118,-91.83,38.04,Phelps
4119,-85.29029931,33.79098074,Haralson
4120,-92.1867,31.5269,LaSalle
4121,-75.345634,42.230671,Delaware
4122,-85.2989,34.5331,Chattooga
4123,-98.52128785,29.18483573,Bexar
4124,-94.97474998,30.80651001,Polk
4125,-90.080527,33.287695,Holmes
4126,-83.1289,37.3008,Perry
4127,-99.72612,43.03749,Tripp
4128,-74.6386,40.8932,Morris
4129,-89.8389,31.1317,Marion
4130,-98.57325,29.56529,Bexar
4131,-94.836903,32.590213,Upshur
4132,-79.83833002,33.89222,Florence
4133,-117.7862,48.7771,Stevens
4134,-89.869007,31.103134,Marion
4135,-98.90218,29.16777,Medina
4136,-100.9961,44.1108,Jones
4137,-83.19390419,34.43822143,Franklin
4138,-78.9667,37.5333,Amherst
4139,-79.25,35.3333,Moore
4140,-78.94162,35.2232,Harnett
4141,-81.1344,33.7611,Lexington
4142,-78.6633,37.8633,Albemarle
4143,-89.3289,34.8217,Marshall
4144,-89.460869,32.682339,Leake
4145,-83.10041298,30.68632176,Echols
4146,-89.1517,31.2617,Forrest
4147,-87.8731,33.8244,Fayette
4148,-82.22444511,33.45138776,Columbia
4149,-97.454732,33.081649,Wise
4150,-81.01720002,34.08622,Richland
4151,-80.8667,33.6,Orangeburg
4152,-92.9575,34.0639,Clark
4153,-115.7977778,45.07972222,Valley
4154,-80.4694,25.8019,Miami-Dade
4155,-94.0294,33.0442,Miller
4156,-124.1880556,40.71611111,Humboldt
4157,-96.03498,30.59545002,Grimes
4158,-103.4325,45.4947,Harding
4159,-82.6167,35.8167,Madison
4160,-89.749009,31.590588,Jefferson Davis
4161,-92.700135,32.600084,Lincoln
4162,-90.0281,33.9728,Tallahatchie
4163,-101.3377338,34.31251355,Briscoe
4164,-96.7230925,32.0937184,Navarro
4165,-85.45521,33.79291,Cleburne
4166,-89.927354,32.456148,Rankin
4167,-93.28194,37.44142,Polk
4168,-83.1914,37.3478,Perry
4169,-121.437291,39.506679,Butte
4170,-88.8908,31.7431,Wayne
4171,-122.6030556,41.96611111,Siskiyou
4172,-113.0755556,47.79972222,Flathead
4173,-92.15726,33.46534,Bradley
4174,-92.68074,34.46911,Saline
4175,-83.04578,37.77077,Magoffin
4176,-80.00861001,34.64694998,Chesterfield
4177,-98.11413,26.14978,Hidalgo
4178,-78.3167,38.2083,Orange
4179,-98.19582478,29.31589034,Wilson
4180,-86.5336,30.8019,Okaloosa
4181,-81.281274,39.605054,Washington
4182,-90.84943,30.78893,East Feliciana
4183,-95.15932002,30.48864,San Jacinto
4184,-83.30000532,32.7574667,Wilkinson
4185,-79.075,34.9783,Hoke
4186,-83.2490321,31.23656018,Berrien
4187,-94.55,39.19,Clay
4188,-103.7476,44.49810001,Lawrence
4189,-86.8739,33.4419,Jefferson
4190,-95.12266618,34.67270059,Pushmataha
4191,-151.40581,63.95442,Denali
4192,-97.78851999,30.50206997,Williamson
4193,-88.06,35.6317,Decatur
4194,-92.54300335,34.97619034,Faulkner
4195,-92.4761,34.5022,Saline
4196,-92.01087939,31.70735583,LaSalle
4197,-93.18889,37.51173,Polk
4198,-95.86941,30.63486,Grimes
4199,-94.55789995,48.64040685,Lake of the Woods
4200,-102.9753,44.42319999,Meade
4201,-90.0906,33.245,Holmes
4202,-82.26,30.48,Baker
4203,-93.32802,33.09998,Columbia
4204,-93.473027,46.554491,Aitkin
4205,-92.43721,34.24979,Grant
4206,-82.64614003,33.56284015,Warren
4207,-75.76583,39.14472,Queen Anne's
4208,-84.9883,34.6358,Whitfield
4209,-90.632255,31.44739,Lincoln
4210,-93.99887,33.28227,Miller
4211,-96.70886993,43.41564729,Lincoln
4212,-89.5369,31.0961,Lamar
4213,-80.5178,25.4256,Miami-Dade
4214,-74.5947,39.47201999,Atlantic
4215,-109.5697222,44.13166667,Park
4216,-81.8136,26.4856,Lee
4217,-78.92805,36.67583,Halifax
4218,-83.7833,37.1153,Clay
4219,-98.10551,29.51923,Guadalupe
4220,-92.22,34.5967,Pulaski
4221,-89.8289,32.6736,Madison
4222,-82.4603,29.0311,Citrus
4223,-88.3517,30.4939,Mobile
4224,-93.89173169,46.38679629,Crow Wing
4225,-88.29667,35.30500002,Hardin
4226,-77.9,35.8167,Wilson
4227,-96.30869002,32.57436,Kaufman
4228,-97.422264,32.921018,Tarrant
4229,-79.27671,34.54529,Robeson
4230,-81.8256,30.5472,Nassau
4231,-92.4475,35.2606,Faulkner
4232,-75.63783,40.81439,Carbon
4233,-112.1194405,34.3669229,Yavapai
4234,-80.47112,27.43555,St. Lucie
4235,-88.0656,31.2536,Washington
4236,-94.92176998,35.26371999,Haskell
4237,-96.27481137,31.94827175,Navarro
4238,-93.65553655,31.41936208,Sabine
4239,-77.9833,34.3,New Hanover
4240,-78.92561001,35.00604998,Cumberland
4241,-92.6035,37.08772,Wright
4242,-81.76662002,33.62667001,Aiken
4243,-93.88839069,37.02267983,Lawrence
4244,-80.3969,25.9058,Miami-Dade
4245,-81.07418475,38.39649448,Clay
4246,-88.701429,30.882816,George
4247,-105.3244476,35.92139053,Mora
4248,-85.9617,32.5586,Elmore
4249,-79.39864002,35.45818,Moore
4250,-96.83693587,33.30178801,Denton
4251,-88.585,36.46,Weakley
4252,-80.845,28.5169,Brevard
4253,-88.3133,34.9233,Tishomingo
4254,-86.3183,32.555,Elmore
4255,-77.81911,34.42676998,Pender
4256,-83.70372,37.45797,Owsley
4257,-101.6769,30.314,Crockett
4258,-88.962636,32.35286,Newton
4259,-94.20207998,32.98957999,Cass
4260,-90.0022,33.9664,Tallahatchie
4261,-82.77,30.07,Columbia
4262,-95.900677,30.293141,Grimes
4263,-81.98,30.62,Nassau
4264,-82.7225,39.13472,Jackson
4265,-85.9214,33.2289,Clay
4266,-87.7136,34.2292,Marion
4267,-85.1461,33.8817,Haralson
4268,-74.500359,43.155072,Fulton
4269,-88.1564,34.7847,Tishomingo
4270,-95.74792001,30.23542,Montgomery
4271,-77.5617,34.4583,Pender
4272,-86.7353,33.7158,Jefferson
4273,-82.61415925,33.46496276,Warren
4274,-80.46888999,25.46667001,Miami-Dade
4275,-79.13422,35.04181,Hoke
4276,-118.09848,48.69115,Stevens
4277,-93.7235125,37.13699656,Lawrence
4278,-88.2881,32.0967,Choctaw
4279,-80.44679001,35.23145,Stanly
4280,-90.106436,33.24408,Holmes
4281,-88.35521,31.2533,Washington
4282,-86.2416,32.74633,Elmore
4283,-79.45,34.93333,Scotland
4284,-77.23768611,40.35760278,Perry
4285,-158.0260162,21.3101749,Honolulu
4286,-80.520334,25.647667,Miami-Dade
4287,-82.40102129,37.99576038,Wayne
4288,-72.4611984,41.4531547,Middlesex
4289,-77.58015278,37.7023,Hanover
4290,-75.48818,42.5086,Chenango
4291,-87.9203,33.6925,Fayette
4292,-97.89729001,33.18482998,Wise
4293,-91.21171999,36.07412001,Lawrence
4294,-90.024675,31.777734,Simpson
4295,-81.69,27.39,Hardee
4296,-100.7486336,48.7820733,Bottineau
4297,-94.499931,33.21126,Cass
4298,-79.36139,36.885,Pittsylvania
4299,-121.791389,39.157222,Sutter
4300,-93.54090997,34.01769997,Pike
4301,-81.85667,28.53139,Lake
4302,-121.1238889,47.43,Kittitas
4303,-95.05397998,34.79362494,Le Flore
4304,-83.29111,30.49972,Madison
4305,-89.3656,31.7642,Jones
4306,-81.584167,39.614722,Noble
4307,-78.225,34.2983,Columbus
4308,-96.21475,32.65444,Kaufman
4309,-81.4236,34.1453,Lexington
4310,-150.0333333,61.15,Anchorage
4311,-97.14757001,31.54957999,McLennan
4312,-94.93361138,31.95864006,Rusk
4313,-88.9303,32.0786,Jasper
4314,-85.23972,30.67778,Jackson
4315,-93.9625,34.2256,Howard
4316,-88.8281,31.3169,Greene
4317,-88.15095,31.2823,Washington
4318,-88.1447,33.4511,Pickens
4319,-80.52079998,33.24252001,Dorchester
4320,-80.44250001,26.86333002,Palm Beach
4321,-80.66084,27.91917,Brevard
4322,-94.88036002,35.79376998,Cherokee
4323,-99.30297634,30.18790038,Kerr
4324,-85.26065164,34.11736939,Floyd
4325,-92.82514,35.29356,Conway
4326,-85.21,30.35,Calhoun
4327,-94.835014,32.296431,Rusk
4328,-73.90304075,41.614796,Dutchess
4329,-80.78276,33.65557,Calhoun
4330,-88.3936,33.4517,Lowndes
4331,-96.51456,42.06166,Thurston
4332,-82.75722997,30.19971997,Columbia
4333,-108.6535,47.8825,Phillips
4334,-79.10653,35.3469,Harnett
4335,-100.1112637,35.45114934,Wheeler
4336,-80.8083,33.5917,Orangeburg
4337,-75.5,38.26667,Worcester
4338,-93.01179,34.32402,Hot Spring
4339,-88.485753,32.289593,Lauderdale
4340,-88.0486,31.1514,Washington
4341,-90.393296,31.806444,Copiah
4342,-92.47099997,36.03049998,Searcy
4343,-157.6456,63.9253,Yukon-Koyukuk
4344,-97.16898999,33.36669001,Denton
4345,-90.320314,32.029431,Copiah
4346,-89.0431,31.3478,Perry
4347,-90.189764,44.229181,Juneau
4348,-81.23332997,33.81667,Lexington
4349,-81.45999998,33.50972,Aiken
4350,-79.10679,35.2401,Harnett
4351,-85.4369,34.1522,Cherokee
4352,-84.2967,35.4633,Monroe
4353,-120.8938889,38.16,Calaveras
4354,-81.3,35.1667,Gaston
4355,-85.2842,32.1994,Russell
4356,-95.90884,30.80496,Grimes
4357,-81.4514,33.5614,Aiken
4358,-99.52617,33.00175,Haskell
4359,-94.96458,32.70625,Upshur
4360,-98.08361001,30.62046999,Burnet
4361,-88.47166002,35.03500002,McNairy
4362,-88.7314,32.7381,Kemper
4363,-86.823,33.8783,Blount
4364,-81.5,29.01,Lake
4365,-114.065,47.6161,Lake
4366,-94.02412,35.4115,Franklin
4367,-120.185,36.145,Fresno
4368,-78.0333,35.6,Wilson
4369,-74.1786,41.1453,Rockland
4370,-87.642793,45.000326,Marinette
4371,-83.73442997,37.22344998,Clay
4372,-96.3169,36.4375,Osage
4373,-93.3858,32.5344,Webster
4374,-80.6333,36.1167,Yadkin
4375,-85.4644,34.08,Cherokee
4376,-82.03,28.51,Sumter
4377,-83.6367,37.5197,Owsley
4378,-79.23311,34.52873,Robeson
4379,-80.46110997,25.49917,Miami-Dade
4380,-95.14717924,33.69583031,Red River
4381,-99.7256907,32.4368512,Taylor
4382,-86.5078,33.6119,St. Clair
4383,-95.3406,35.1092,Haskell
4384,-103.2766,44.07858,Pennington
4385,-77.9683,35.315,Wayne
4386,-89.7367,31.0511,Marion
4387,-79.00095,34.76184,Robeson
4388,-87.6986,34.9819,Lauderdale
4389,-94.73824999,36.39086997,Delaware
4390,-94.93986435,34.80010479,Le Flore
4391,-94.03404,33.37679,Miller
4392,-81.0756,34.3058,Fairfield
4393,-85.6639,33.7808,Calhoun
4394,-82.7983,29.5992,Gilchrist
4395,-86.1456,30.9322,Walton
4396,-74.22201997,40.25475998,Monmouth
4397,-102.6944,42.6862,Sheridan
4398,-95.064011,31.576488,Cherokee
4399,-157.952179,21.6771088,Honolulu
4400,-89.2733,34.9967,Fayette
4401,-95.01875,31.98125,Cherokee
4402,-81.4333,33.2333,Barnwell
4403,-96.505649,31.0197919,Robertson
4404,-76.53388999,40.80221999,Northumberland
4405,-82.12107037,31.73374081,Wayne
4406,-81.0786,32.2833,Jasper
4407,-98.052015,29.283309,Wilson
4408,-74.92083,39.56667,Atlantic
4409,-82.9472,29.4236,Levy
4410,-80.1169,37.1172,Franklin
4411,-98.3133,44.4247,Beadle
4412,-94.3928,35.2194,Sebastian
4413,-90.37,38.15,Jefferson
4414,-81.20999997,32.94,Hampton
4415,-73.843079,44.375509,Essex
4416,-96.860662,30.170511,Lee
4417,-85.33325502,34.53829856,Chattooga
4418,-95.33125,31.97708,Cherokee
4419,-95.219536,30.704353,San Jacinto
4420,-93.892673,45.508649,Sherburne
4421,-81.65,26.56,Lee
4422,-87.3697,31.4867,Monroe
4423,-111.1007664,41.95581191,Rich
4424,-94.8728093,31.467389,Angelina
4425,-79.00298,34.3774,Columbus
4426,-77.54,34.71951,Onslow
4427,-81.1833,33.95,Lexington
4428,-122.73083,42.52306,Jackson
4429,-73.530084,44.05521,Essex
4430,-82.8167,35.6667,Buncombe
4431,-109.2116667,33.62333333,Greenlee
4432,-79.35156999,34.47830998,Dillon
4433,-74.8875,39.59583,Atlantic
4434,-83.7539,37.3947,Owsley
4435,-94.20815997,35.95165999,Washington
4436,-90.0261,33.2922,Carroll
4437,-80.92,33.0747,Colleton
4438,-96.232166,32.689559,Kaufman
4439,-97.01,37.39,Cowley
4440,-89.99439,30.39228,St. Tammany
4441,-90.4408,31.5967,Lincoln
4442,-82.108,36.92032997,Russell
4443,-95.91686,30.28824,Grimes
4444,-73.2090025,41.5445404,Litchfield
4445,-94.16443997,32.06861001,Panola
4446,-83.48068032,32.25514687,Pulaski
4447,-98.47639,34.06173,Wichita
4448,-88.7208,31.24,Greene
4449,-82.71278,29.26194,Levy
4450,-97.62555,29.49488,Gonzales
4451,-96.155262,32.669909,Kaufman
4452,-88.03153,31.15126,Washington
4453,-93.29741176,47.11815239,Itasca
4454,-83.06639,29.59944998,Dixie
4455,-79.4667,34.9667,Scotland
4456,-93.05451746,37.18363461,Webster
4457,-98.63358,33.993188,Wichita
4458,-95.07639275,34.85004851,Latimer
4459,-88.8511,31.3625,Perry
4460,-91.318704,31.133095,Wilkinson
4461,-88.02717,44.737602,Oconto
4462,-82.68916667,36.64222222,Scott
4463,-88.2669,30.5817,Mobile
4464,-89.7572,32.6989,Madison
4465,-83.0194,37.2697,Knott
4466,-81.65,29.74,Putnam
4467,-71.5741199,43.4113173,Merrimack
4468,-90.8594,31.3031,Amite
4469,-77.96546,35.64605,Wilson
4470,-95.22071557,35.99053133,Cherokee
4471,-79.36944,36.51224,Caswell
4472,-82.07618,39.79676,Perry
4473,-93.92469,36.7656,Barry
4474,-83.90467797,34.20654611,Hall
4475,-81.15138998,34.63860999,Chester
4476,-79.09628997,34.77182,Robeson
4477,-84.9714026,33.79521596,Carroll
4478,-146.5715,63.9551,Southeast Fairbanks
4479,-122.2261111,40.41111111,Shasta
4480,-94.0985971,31.5278629,San Augustine
4481,-93.00945229,45.81728565,Pine
4482,-81.5133,34.8425,Union
4483,-94.93898,31.4919239,Cherokee
4484,-92.01312,35.01608,Lonoke
4485,-80.44999999,33.41666997,Orangeburg
4486,-93.8969,34.1983,Pike
4487,-87.0825,33.21,Bibb
4488,-85.09727698,34.29969479,Floyd
4489,-78.27733997,38.17683,Orange
4490,-73.597925,44.44947604,Essex
4491,-82.7728,34.90308,Pickens
4492,-96.74214318,32.12664847,Navarro
4493,-83.4717,37.4611,Breathitt
4494,-77.9,36.1667,Halifax
4495,-85.13215531,34.10515087,Floyd
4496,-104.0319511,48.70800846,Divide
4497,-87.8614,34.8083,Lauderdale
4498,-83.20135002,37.34968,Perry
4499,-94.13410001,32.10896997,Panola
4500,-81.1578,32.6097,Jasper
4501,-78.97,43.1713,Niagara
4502,-94.00384001,31.45864001,San Augustine
4503,-84.4392,32.0472,Webster
4504,-93.62489,37.5803,Cedar
4505,-82.01667001,29.11666999,Marion
4506,-94.0833,33.9014,Sevier
4507,-93.27176,33.0073,Webster
4508,-92.05197,35.34527,White
4509,-75.86139,41.37833,Luzerne
4510,-98.516968,31.972215,Comanche
4511,-77.25833,37.04167,Sussex
4512,-90.6933,35.6369,Poinsett
4513,-96.16335,30.60350002,Grimes
4514,-96.0479484,32.7464887,Van Zandt
4515,-79.2167,34.8833,Hoke
4516,-96.333618,32.376528,Kaufman
4517,-91.3172,31.0828,Wilkinson
4518,-88.6217,30.5003,Jackson
4519,-100.677649,34.86516778,Donley
4520,-88.5953,30.865,George
4521,-82.36974,35.02924,Greenville
4522,-97.0609932,33.4347852,Cooke
4523,-89.9256,31.61,Jefferson Davis
4524,-77.60557997,36.15397997,Halifax
4525,-95.14908,32.75924,Upshur
4526,-84.65668634,32.26095127,Marion
4527,-79.105,35.045,Hoke
4528,-95.29252,32.5185,Smith
4529,-79.5857,34.02068,Florence
4530,-88.7511,30.6711,Jackson
4531,-122.9256742,46.85809874,Thurston
4532,-79.8136,34.7358,Marlboro
4533,-88.167831,44.784246,Oconto
4534,-97.266061,28.861439,Victoria
4535,-79.025,35.265,Harnett
4536,-82.31,29.08,Marion
4537,-89.597051,30.846519,Pearl River
4538,-77.4667,37.905,Caroline
4539,-100.2848,34.504,Childress
4540,-82.5787231,31.83109646,Jeff Davis
4541,-89.838664,31.32257,Marion
4542,-84.9857473,32.75304532,Harris
4543,-94.41042002,30.71042001,Tyler
4544,-75.0441,39.3173,Cumberland
4545,-93.97626,39.90973,Daviess
4546,-93.15799,33.08207,Columbia
4547,-78.93805998,34.16638997,Horry
4548,-95.21734998,29.84422001,Harris
4549,-93.01021,34.57524999,Garland
4550,-84.94260833,34.2476061,Bartow
4551,-92.76278,34.33869,Hot Spring
4552,-91.71459998,35.14429999,White
4553,-85.1842,32.2881,Russell
4554,-93.33196155,33.96026537,Clark
4555,-88.0314,31.1658,Washington
4556,-84.65535261,32.4409355,Marion
4557,-85.1211,32.5517,Lee
4558,-92.38067,34.5425,Saline
4559,-80.73499,32.88883,Colleton
4560,-80.81472998,27.54610999,Okeechobee
4561,-98.1103399,26.151585,Hidalgo
4562,-91.62802364,39.58455937,Ralls
